measurement_id,hydrostatic_pressure
17067,1.0105016915354612
14910,1.0146160128655637
17216,1.013524566121702
3589,1.0074210079665717
35,1.0115092169251505
11072,1.0125625268154195
20091,1.0103226833391512
2502,1.009363663807932
8414,1.008339654181512
9929,1.0078487115293808
17051,1.0107905311626337
3708,1.0113096979135225
15864,1.01350356233806
12205,1.0133716318920227
17262,1.010995764962165
13064,1.0146015911180266
18782,1.009790558036354
13607,1.0151680403650645
17746,1.010952117124104
3329,1.0106605832185946
16618,1.0122315987843933
8766,1.0099059583123282
1769,1.0058729265362736
3639,1.0093665839878023
1329,1.0121493958424168
6165,1.0152084314085534
209,1.0087511041174875
20209,1.0111590717308694
6240,1.0134244369578547
10290,1.0117817018278974
10286,1.0118800738263423
4166,1.0102049930273804
3016,1.0071658459067667
14056,1.0116466656368805
12171,1.0135087615886862
2154,1.0094841021596992
5408,1.0115138263330687
15908,1.0136199572788565
15093,1.0140119190893218
15028,1.012755104896406
18964,1.009735807420812
7647,1.007231997544053
3101,1.008678321665231
5815,1.0109498379296575
211,1.0095572997971045
2827,1.0081076485679352
6139,1.0130379714492572
4190,1.0105029239654706
19631,1.0140291075713463
16202,1.0119283962667567
17277,1.0121374538045016
6106,1.0120101340071819
1720,1.006445492394356
19595,1.0150486191611736
6935,1.0137714831010813
13664,1.0138988364939407
21235,1.0117609520096627
7150,1.0129348658643362
9830,1.0079484300546997
18630,1.011172354107316
12504,1.012391807529239
19905,1.01174527682935
6491,1.0108329905830642
20420,1.0091274893269067
6816,1.0124686720854015
21394,1.0136130196824258
18374,1.0122790501787642
12511,1.0116374416013085
1028,1.0079355259011413
9101,1.0090396326174609
16829,1.0095520208463469
5618,1.011728324551435
21703,1.0123438097492812
16214,1.0104757462316534
3223,1.0119144450284976
3687,1.0094617299358382
17108,1.0118382185458616
8318,1.0089251186021642
16712,1.0120622502982335
5082,1.0077037714765797
14254,1.0148682960408204
17175,1.0093672671145966
17892,1.009391792705002
4990,1.0110295379463385
17513,1.0100806022621382
8611,1.0094261030931033
18425,1.0111695347175655
2309,1.0110809002646364
9469,1.0088341537756587
4157,1.011189853126681
972,1.008602861827832
20342,1.0068860310616423
14199,1.0118475008203103
10499,1.0109064245657131
21240,1.0138112360218092
14194,1.0164623396654038
13438,1.014525689882859
9021,1.0115765091118556
12592,1.0088946829450718
7406,1.011424916911574
8332,1.0093766576203338
7564,1.008319311845259
4937,1.0082037450555064
513,1.0112626786101284
15644,1.0120558900267453
2203,1.010265566823861
19643,1.0140753995745218
1262,1.0098652058544149
5712,1.0130189144033377
5467,1.0110389297323388
386,1.01055525474943
17618,1.0101771739360181
13751,1.015192144691696
20375,1.0120958306879853
7477,1.0103243619891011
15365,1.0149508459310859
2239,1.0113869549966783
11098,1.0133829145526818
18827,1.0115935847345734
13119,1.0110890590883022
15670,1.0134590463794888
13955,1.0169726599325195
19375,1.0106970279692218
10982,1.0084501635349097
4845,1.0121325840782323
19845,1.0095656729452562
18505,1.0112571647422743
19083,1.0094249810902176
4105,1.009948410623135
12197,1.0137137255085698
2324,1.0104699551846434
14102,1.0126833187228994
18927,1.0087988687672829
12771,1.0119481726194166
18726,1.0114964325995344
19345,1.0112959574038007
3923,1.012454292088017
9099,1.0087018548897007
11753,1.007647924378364
17226,1.010281672736755
5568,1.0119119461829083
19471,1.0109643574498932
7686,1.0080674960964164
21884,1.0113323020229956
19490,1.0108451623692538
409,1.010161135979012
12409,1.0124027209878894
14546,1.0122875359857257
17697,1.0127857305472443
13003,1.010989804269097
21391,1.0123361083140678
4950,1.0114401257936385
9116,1.0082904534719308
5889,1.013103259777003
20288,1.0100644453807441
7153,1.011640098780601
16177,1.0120909258002921
16894,1.011702875917137
5567,1.0120301216825567
21827,1.012105665019728
555,1.0083831331300523
18534,1.011516624536509
946,1.010097246936512
9120,1.009593002808321
14451,1.0132077760288272
2562,1.0080262851147348
18514,1.0136600781914937
10350,1.011576457807483
2899,1.0090750971540245
17017,1.0106518882914926
5733,1.0113463070441717
3247,1.0114036036714484
18715,1.0112055912727282
10357,1.0128386474965485
13475,1.014477466127137
16816,1.0106789937084613
9705,1.0096779432487626
18880,1.0103525058446956
21449,1.0117331937546565
18145,1.014034016967498
11193,1.0109000684893283
20312,1.0095136412067456
3352,1.0096826194526136
7535,1.011420628561951
3464,1.012241122487703
7682,1.0080499873706916
15537,1.0156996374903344
3499,1.0101029407786521
14224,1.01078554267823
1714,1.009585551657826
14577,1.0156746497871054
5437,1.0099711529976358
448,1.0075463767014368
14385,1.0156039109114243
21218,1.012306618197714
2175,1.0101367034476747
9641,1.0064638336453213
21091,1.0096258312841966
17243,1.012730180599639
3214,1.0125883713140371
7121,1.010082053529835
10514,1.010203571789589
13904,1.015905523518029
12180,1.0132851295412368
11569,1.0101267352894479
17068,1.0093159970001178
15012,1.0128657341269813
17370,1.0112858772363447
1449,1.0106601746554098
10022,1.008768582409431
11597,1.0093124693612765
16451,1.014041023824161
12884,1.012517760974594
6395,1.0123112933408287
17724,1.0107851410506021
9428,1.0078731253989788
1748,1.0081729568580433
19176,1.0111002536995821
20606,1.0089921076289485
292,1.0105113533236947
13286,1.0120022319472033
3844,1.009771592395655
5415,1.010249489747003
14072,1.0156367618353386
14311,1.014381073578998
19844,1.0092707661267555
11128,1.009204041336079
5654,1.0099778373310844
7299,1.0108185008785258
2911,1.0096497799955628
17287,1.0126670800987185
937,1.010489766708107
4392,1.0109458370207087
4597,1.0102117046466124
8440,1.0049243503223815
8296,1.0077574823213966
1298,1.0098973026766151
15842,1.0135970125994882
2863,1.0086564911812343
21009,1.0122771112906603
4505,1.0091445974265318
20356,1.0097182658961965
16982,1.0095222373601103
7049,1.0103971711415989
19603,1.013258322144672
19063,1.0105652485639642
16979,1.0119294306832847
13424,1.0144091987753985
16470,1.0123642035632028
9432,1.0097033760077099
607,1.0087995663768918
13582,1.014099883586193
21822,1.0120568419396465
2085,1.0109667231685084
11499,1.0099044289693317
17881,1.0094852135420398
13086,1.0123330988922343
9314,1.007095201733355
9499,1.0079441527360216
20210,1.0102992243093507
9723,1.0077685396561804
9561,1.0095126900717082
3430,1.010118905929635
10063,1.0090875000816657
14743,1.0147216731991637
4581,1.0112955730618811
7859,1.0113102105650875
12742,1.0133251164803112
18633,1.0127583219585414
1766,1.0071550355746695
17598,1.0107179996543936
13481,1.0112174660928854
19860,1.008522621040301
18691,1.0111195453733794
3395,1.0098265964547928
12496,1.00976056103256
14508,1.0119492899774005
20164,1.008339036523691
16109,1.0107209823121117
13349,1.0118226262033403
425,1.0087599308050421
9011,1.0119902430246261
19328,1.0123452222207459
6757,1.0104026436042692
20615,1.0117421596030691
1636,1.008136532320657
17026,1.0117492176393401
9040,1.0090643906963472
2930,1.0095034725198444
9255,1.0073642836482237
1183,1.0101926834281796
8613,1.0107141180282697
5971,1.0105094447688683
20252,1.0098269325465747
20546,1.0115090573908203
5108,1.0096532369267055
7052,1.0129029155979536
7257,1.0118836737769235
19040,1.0114060715715318
14104,1.0119432163327937
16072,1.0103418772218538
20337,1.0101458941629171
21010,1.0124979256422635
7091,1.0125955342609012
1881,1.0103748332845088
17138,1.0107569584974423
5044,1.0108315734262
11698,1.0121416228499263
9164,1.0103517492843272
4044,1.0113574372713088
3015,1.0066354394866404
1428,1.0095156604358937
19566,1.0111081380401488
1291,1.0103979421699358
12861,1.0128460410574012
13388,1.0133334724571759
11624,1.0094005762047007
345,1.0116713713384753
17166,1.0114865401558952
11580,1.0096016607356355
981,1.0085843911594583
19664,1.014068407773096
20507,1.0111719270261355
11013,1.0105973772067534
3367,1.0106170865226647
14815,1.015073556082786
10064,1.0101308851499224
5991,1.0102162426127155
18987,1.0095904034741205
13251,1.013292679342261
11064,1.0126683696292216
1339,1.0102452652042908
20109,1.011471093854783
17121,1.0126429353025121
19778,1.0105866713676206
12660,1.0111566658108058
17358,1.0122291201332874
5983,1.0122489944500752
6505,1.0107655940705504
15663,1.0092671980676373
9995,1.0111001781809816
17164,1.010883893211056
11763,1.0086976361132525
21469,1.0113408351097135
2572,1.0082604733414557
3512,1.010717724763067
6587,1.0118001738273903
19679,1.0145803879505513
3231,1.009583554023807
18002,1.0110959309507699
9872,1.010439045942666
4398,1.0087140637085381
19993,1.011205087515456
14220,1.014872683537482
17327,1.0129754959589867
20394,1.0086853968206992
17162,1.0114977689073619
17312,1.0134278700392594
10727,1.010308995087949
2196,1.011454775874621
5901,1.0126496814146828
2451,1.0095697382713529
1457,1.0083138254957056
5285,1.0112251256693685
21439,1.0143711705908365
11959,1.0146150281238888
8239,1.0113352663414723
12530,1.01321186924086
18904,1.0087168174933185
7956,1.0102013828998144
11369,1.0062573427810324
14626,1.0147648708998576
1490,1.00997440774584
3948,1.0121270202838364
13173,1.0128502152688823
16275,1.011975788504055
12476,1.0110434926606067
7714,1.0097940172476738
10169,1.009392655125409
10036,1.0079793701063988
19395,1.0101149179542244
21422,1.011313557200044
6287,1.0149037508142376
8864,1.0117528753468552
11899,1.009313445200449
16065,1.0142016776023899
9301,1.0066426518694396
21071,1.0120078811889186
4872,1.0128507445528476
8375,1.0088089419380883
16216,1.0095775742847168
7140,1.0122059485242745
11733,1.0105578381824576
11637,1.0090351166173273
18444,1.0119416550199376
20673,1.0133621320343271
5161,1.0121486507804538
12552,1.0134517520362833
12347,1.0130249844320025
8408,1.010727591520657
5260,1.0115845940020904
19807,1.0101737669891515
19310,1.0086442993191775
2021,1.0115188795816603
13943,1.0177316490137571
13478,1.0117163669030056
12499,1.0105248058332734
1475,1.0103580092403788
15952,1.0103626653547972
11007,1.0087946284118758
7668,1.0084132184474373
6600,1.0113120771928295
18085,1.0114896764176982
21389,1.011980806516806
4038,1.010531816650181
14618,1.0136122769121754
2767,1.0083472770163668
10426,1.0133371844170627
4286,1.0088687334337427
19672,1.01081013577616
12786,1.009955765196308
9990,1.0100704176467423
323,1.0117029509294662
18729,1.0117177960730306
10888,1.0075651668037484
2409,1.011200178529451
13161,1.0149807090440721
7883,1.0118235327239786
14323,1.0115686870445442
1902,1.0092294809838833
1969,1.010145905927948
12295,1.0116522644528294
6688,1.0096249939698398
14612,1.0134145638346501
14549,1.0138735764894198
6028,1.0125364747212429
9906,1.0084741762962541
21236,1.0127405785909336
12050,1.014029153066877
7548,1.010487542686929
16068,1.012302618399594
16044,1.0110895139228557
2520,1.0110359749303177
3489,1.012400752784245
10049,1.007173291587501
485,1.0094281759211425
8466,1.0084796563286786
3577,1.0096529143768493
10615,1.0101872427554057
844,1.0092089278538345
8192,1.0098973000178901
10369,1.012726636832166
17981,1.0096349738561896
8688,1.0120488289138283
3435,1.0091943939842773
17826,1.0087601850766434
14121,1.0156303471969041
9234,1.009213192309744
6481,1.0109903583462116
7802,1.0094536580081288
20624,1.0119584630080054
16144,1.0080318251612013
18397,1.0134840049416098
2859,1.0079485048506736
4773,1.011481237423781
7922,1.0100000650309355
13035,1.0137243659051487
2797,1.0068144750413348
2230,1.012380038830613
13583,1.014402120523703
3770,1.010633826045597
8065,1.0088835920977222
7748,1.0079899299070607
17105,1.0095537910162165
1057,1.0089352159016909
20867,1.0102911427591397
3510,1.0094309332448248
21056,1.0115508746089859
2642,1.009360722803816
4402,1.0098881083609255
8584,1.0072574488539043
4775,1.012183823294543
20005,1.009734084779502
19298,1.0102570695331996
19918,1.0108561576615798
16715,1.0117431631325502
12551,1.0133073717692775
12613,1.0102565606945075
13446,1.0125967542578922
1228,1.009228060951588
17495,1.0127579435867045
4259,1.011183301383392
6268,1.0122751329388875
16534,1.0133013414269754
10118,1.0094014054200446
12586,1.0131352284754425
14779,1.0121080212299822
18684,1.0122110640420576
19828,1.0087437646893898
15020,1.0130459797117581
9406,1.009156780419111
2256,1.0123262017793915
4814,1.0091265071720805
9422,1.006509096191597
3046,1.0096896639588722
4283,1.011043583718816
452,1.0092995445194175
3799,1.0114593873590638
12185,1.011600016159645
1312,1.0094191372290784
15930,1.0116189232347486
18178,1.014312021418397
912,1.0096637089106455
12234,1.0116085437450089
15691,1.0120627811617382
20962,1.0111417988298692
13554,1.0109927732433464
4149,1.0116544860144392
10121,1.0088546777090988
8345,1.008345158042434
9277,1.0084141664809003
3965,1.010035793712658
12893,1.0119083133745124
19161,1.0106398370806398
11051,1.0124756978463736
10744,1.0079440085464175
134,1.0097222637612149
18574,1.0135424392751125
16196,1.0120067070413263
3922,1.01256090721547
18023,1.0116116521837104
17799,1.0083556254639208
6276,1.0126215774225216
20373,1.0109372166901391
6931,1.0113577316220208
6811,1.0112864219306759
16048,1.0095411555303813
21459,1.0130656059743484
9290,1.0093107516909186
21807,1.0086650046141141
17938,1.0112731419505057
6238,1.0134756078484624
9888,1.0111868717218702
20926,1.0105902785947765
14447,1.014407597143654
3278,1.0106907466678021
3951,1.0098384423605424
3700,1.010588170882444
2151,1.008816898135192
6189,1.0131778149377306
19586,1.0117872732257431
6507,1.0102981890486953
9299,1.0082483584563409
12969,1.011882718083659
15619,1.0127832126902132
11317,1.0086825466258522
18047,1.012564979593312
1828,1.0088213210857155
7986,1.0085630651416948
14314,1.0155346294756344
10020,1.0097926966160438
5231,1.0133666254001823
6428,1.0109491247837146
3635,1.0115215140466227
11841,1.0117353109638385
11147,1.0122341405540392
1513,1.0110632955042251
6046,1.0144340111180161
11652,1.008540527760556
3972,1.0101082257865144
10937,1.0097972650335598
3269,1.0099922096047773
10352,1.013513256536127
9801,1.0122358223295764
5752,1.0088133388034592
5850,1.0087306831702523
20620,1.0103216182094983
15284,1.0142133621489666
7579,1.0089839493896446
1454,1.0081291618860615
12316,1.0116764279675645
13983,1.0120830053450567
18152,1.0137331233390838
17461,1.0106282497997654
13881,1.0150973263328495
8285,1.0097123399033685
15814,1.0148108917570078
19520,1.012573895293988
9082,1.0115123064505707
17476,1.0102777667529492
13913,1.0129011541294362
16835,1.0129017787720056
2580,1.0094547446573952
10576,1.0098461465332287
4974,1.0116756511072549
11894,1.0091487984847698
9652,1.0076333464589757
7713,1.0104278246925988
20321,1.0077495024151102
13283,1.0143573545001685
11338,1.013695701776112
18931,1.0087248282818695
18484,1.0126640216099312
21263,1.0136253536552133
10773,1.0111151594526517
14338,1.0144996862271642
12177,1.014186827248878
7902,1.011098886772147
18150,1.012852116240135
2146,1.0121199586967895
11492,1.0096551051214768
13917,1.0171321301333154
20430,1.0093024739362162
5558,1.010937932371814
16797,1.0112059908394893
17664,1.011188038001863
3490,1.0115835008773693
3185,1.0083510831529066
21415,1.0132308510257806
14946,1.011085062567513
16418,1.0129235204961156
10854,1.0099134104296872
483,1.0097329370308308
11910,1.011896149594261
4004,1.0108801422176992
18460,1.0114221999593533
6539,1.0118289056000083
1399,1.008957410255521
7021,1.0101281921122045
3387,1.0096719604267013
19565,1.0111271578677208
140,1.0119617004098282
10435,1.0107158886834275
15429,1.0129855130271268
2062,1.0115119903903487
3438,1.0096527059099996
15560,1.0149658147734881
17946,1.00821864551841
17426,1.0127026733808338
17589,1.0111604700311496
16604,1.00979331928522
266,1.0100798131446107
8394,1.0073339447162177
13206,1.0119062932152088
2982,1.009591399247739
